awardYear,category,categoryFullName,dateAwarded,prizeAmount,prizeAmountAdjusted,linksHref,laureateID,laureateName,laureateSortOrder
2022,Physics,The Nobel Prize in Physics,2022-10-04,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/phy/2022,1013,John Clauser,2
2022,Physics,The Nobel Prize in Physics,2022-10-04,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/phy/2022,1014,Anton Zeilinger,3
2022,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2022-10-03,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/med/2022,1011,Svante Pääbo,1
2023,Chemistry,The Nobel Prize in Chemistry,2023-10-04,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/che/2023,1029,Moungi Bawendi,1
2023,Chemistry,The Nobel Prize in Chemistry,2023-10-04,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/che/2023,1030,Louis Brus,2
2023,Chemistry,The Nobel Prize in Chemistry,2023-10-04,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/che/2023,1031,Aleksey Yekimov ,3
2023,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2023-10-09,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/eco/2023,1034,Claudia Goldin,1
2023,Literature,The Nobel Prize in Literature,2023-10-05,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/lit/2023,1032,Jon Fosse,1
2023,Peace,The Nobel Peace Prize,2023-10-06,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/pea/2023,1033,Narges Mohammadi,1
2023,Physics,The Nobel Prize in Physics,2023-10-03,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/phy/2023,1026,Pierre Agostini,1
2023,Physics,The Nobel Prize in Physics,2023-10-03,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/phy/2023,1027,Ferenc Krausz,2
2023,Physics,The Nobel Prize in Physics,2023-10-03,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/phy/2023,1028,Anne L’Huillier,3
2023,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2023-10-02,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/med/2023,1024,Katalin Karikó,1
2023,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2023-10-02,11000000,10136226,https://api.nobelprize.org/2/nobelPrize/med/2023,1025,Drew Weissman,2
2024,Chemistry,The Nobel Prize in Chemistry,2024-10-09,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/che/2024,1039,David Baker,1
2024,Chemistry,The Nobel Prize in Chemistry,2024-10-09,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/che/2024,1040,Demis Hassabis,2
2024,Chemistry,The Nobel Prize in Chemistry,2024-10-09,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/che/2024,1041,John Jumper,3
2024,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2024-10-14,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/eco/2024,1044,Daron Acemoglu,1
2024,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2024-10-14,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/eco/2024,1045,Simon Johnson,2
2024,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2024-10-14,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/eco/2024,1046,James A. Robinson,3
2024,Literature,The Nobel Prize in Literature,2024-10-10,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/lit/2024,1042,Han Kang,1
2024,Peace,The Nobel Peace Prize,2024-10-11,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/pea/2024,1043,,1
2024,Physics,The Nobel Prize in Physics,2024-10-08,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/phy/2024,1037,John J. Hopfield,1
2024,Physics,The Nobel Prize in Physics,2024-10-08,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/phy/2024,1038,Geoffrey Hinton,2
2024,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2024-10-07,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/med/2024,1035,Victor Ambros,1
2024,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2024-10-07,11000000,11000000,https://api.nobelprize.org/2/nobelPrize/med/2024,1036,Gary Ruvkun,2
